"year","month","date","day","p1","p2","p3","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10"
"1991","05","26","sun","4580","0850","1039","6971","9211","9760","2023","1847","6099","7310","6844","8662","9277","0930","1042","7396","7927","1888","3935","9676","7672","6906","0868"
"1991","05","29","wed","9083","5463","8547","5726","9988","3497","7586","7157","7726","8800","5102","7556","2823","4610","7507","4632","4949","1359","4148","1888","6512","9349","6670"
"1991","06","01","sat","7104","0819","2098","4849","8761","3827","9441","5378","8332","3065","7315","9627","8349","1473","2876","8122","3357","0888","0248","7859","1546","1598","6314"
"1991","06","02","sun","7537","2413","0730","1497","9944","2004","7847","0511","1760","4974","6911","2070","0887","3506","6901","8205","8227","1318","6332","6044","8654","6560","6459"
"1991","06","05","wed","3884","5485","9553","5723","3737","3998","1827","1353","5223","9919","4373","5281","1351","6787","9659","7740","9376","3602","118.0","4285.0","4122.0","3836.0","6311.0"
"1991","06","08","sat","2484","0486","4032","3031","0530","8541","4863","1269","2537","7869","5698","0415","7227","8689","5537","9041","5315","0386","3761","8960","6886","1372","6235"
"1991","06","09","sun","1872","9689","6215","9194","7683","8704","4922","2832","5782","9901","1887","3054","0170","5782","4482","0488","3862","3674","0905","0633","9455","2489","2370"
"1991","06","12","wed","3237","8917","8986","9139","3296","5623","6815","9199","2493","5923","9431","2657","8776","1660","2937","7696","7817","6651","5560","7187","8967","5804","0007"
"1991","06","15","sat","1558","4521","4908","1346","3243","9093","2915","3619","8174","0306","2910","1533","1202","3470","1331","8630","3952","5696","4534","8435","1637","8691","8605"
"1991","06","16","sun","9719","0081","0700","9710","3776","9925","2900","2554","7686","0158","9309","1758","1585","2266","6678","2188","3283","1632","3906","9077","9545","9289","4967"
"1991","06","19","wed","9889","9180","3434","7259","4798","2280","0371","1954","1427","2470","6673","1739","8630","3177","7779","1799","9412","2366","2144","6974","1456","7716","4877"
"1991","06","22","sat","3795","5798","9751","2032","3080","7329","8938","3313","9827","4570","9949","2405","1338","5395","2797","0315","7120","5131","7688","0103","7392","7579","0135"
"1991","06","23","sun","1905","6700","3434","5279","9462","6036","3059","5589","3455","6944","3113","5133","2713","1137","7600","9813","9710","4698","0155","3969","0382","7456","9891"
"1991","06","26","wed","3268","9665","9453","6810","4262","6967","0965","5581","8178","0071","9161","4307","6189","5559","9582","1738","8904","0064","7041","0475","0499","1417","5034"
"1991","06","29","sat","2325","2297","8365","7791","9017","9395","0216","2235","3934","5960","3041","0875","3429","1815","9828","8697","7990","0727","2485","1098","0375","7762","8465"
"1991","06","30","sun","8993","4869","1234","9374","2759","1261","6117","3673","8059","2949","2067","9797","1384","3051","8296","5727","5285","2339","5589","5971","8312","7710","6878"
"1991","07","03","wed","3291","1107","2121","2035","3085","7192","4096","4092","9493","0667","0169","6183","2498","5139","6351","0272","1503","2291","8210","4078","5658","8264","4396"
"1991","07","06","sat","4320","3440","1890","5585","8155","5865","2274","1211","8614","4850","8218","7410","3853","6765","7091","2860","2227","3950","7557","8092","2039","7485","7884"
"1991","07","07","sun","1412","9302","5264","8807","4465","1418","4473","7491","2428","5996","9402","7168","7478","0598","3883","0674","5954","7040","9395","4765","6702","7485","6977"
"1991","07","10","wed","8156","7164","0776","0295","5649","1709","5841","1756","5153","4531","4799","0798","2167","4779","0067","4584","4044","2102","0297","1129","9632","8624","3548"
"1991","07","13","sat","8072","3316","2374","7835","6674","6619","8508","3808","4535","4320","4328","9578","8980","4045","2107","5681","9312","3364","5115","8316","1880","5477","4624"
"1991","07","14","sun","2127","2331","2195","3192","7761","2586","6186","6637","0334","9561","6429","6101","8262","7792","0090","5705","8676","8798","2746","7906","8585","5341","0278"
"1991","07","17","wed","3742","1125","6748","0267","2293","2139","5368","0280","7454","7354","8514","5574","5927","1713","4527","9452","2309","4653","7195","4449","9081","0846","3333"
"1991","07","20","sat","0398","4195","9820","2061","0319","2129","2292","3611","0743","7542","0862","6508","5850","6254","0744","2935","5626","7271","5794","1766","3832","4151","1453"
"1991","07","21","sun","6615","1167","2011","7848","0961","0076","2883","0790","4042","3699","7552","0770","3935","7841","5840","3935","5651","7111","5213","6996","8057","1996","9794"
"1991","07","24","wed","7266","1142","3863","0760","0668","5024","7479","6891","1682","2355","0121","8578","0961","4021","0373","5118","8782","8039","7712","0414","3303","7781","7589"
"1991","07","27","sat","5752","2475","1088","8493","9168","0952","1984","5396","8796","2214","6348","8242","8847","4149","4524","7376","2643","0324","5220","2478","9376","7271","0276"
"1991","07","28","sun","5146","0251","0516","3556","9422","8752","7463","1442","3188","7642","8340","0523","9241","4802","7307","6875","0863","9268","5261","8888","8361","1334","5751"
"1991","07","31","wed","1433","6395","3209","2436","6550","5842","3964","0980","7178","5937","8486","6678","5716","7233","8134","2792","8929","4743","0565","4411","7894","3571","8838"
"1991","08","03","sat","3082","5783","9592","8065","1198","8084","2295","6462","5989","4246","9014","9551","4583","1860","7870","5041","7266","7111","7275","4278","6191","5450","2221"
"1991","08","04","sun","3988","1784","4102","3502","6375","0738","4024","5036","4764","6691","2452","1043","2705","2691","0249","2632","7865","2757","9449","9690","4341","9272","7647"
"1991","08","07","wed","4924","6371","4650","4074","6006","8034","1026","4200","0673","7631","9212","8233","3719","9011","7275","2015","6005","5412","6239","1598","3253","5996","3682"
"1991","08","10","sat","5291","8019","7468","3768","2786","6038","8562","7243","5490","7562","2830","6667","2930","2383","2660","5637","6899","3529","6573","3082","6378","2034","1008"
"1991","08","11","sun","4707","6499","3403","1745","9852","5017","0155","0853","0278","6229","9776","5546","3060","2548","4408","8386","8303","9473","3112","5093","6211","2612","4731"
"1991","08","14","wed","5715","6618","4017","4790","4035","3739","3911","1480","6708","0819","3824","9484","8625","4246","7382","6551","9134","4695","4421","7771","6916","4305","9630"
"1991","08","17","sat","6999","0443","4501","1223","2842","3270","4607","4674","6520","8243","1310","8582","2636","9348","3493","8139","8963","7852","6211","4826","7732","9870","5341"
"1991","08","18","sun","1719","6105","4974","6491","3290","9464","3793","6524","0876","1725","1453","0387","2202","1808","4897","2474","6075","9937","6966","4805","1221","0230","0848"
"1991","08","21","wed","7352","2280","0367","4392","3320","1696","4537","6719","4310","4752","6343","1114","0144","3492","8458","1218","9830","4606","2131","2845","6412","0214","5552"
"1991","08","24","sat","8351","7706","4505","3642","3387","9651","8743","1430","3005","9756","8253","9406","3764","2294","5517","3378","7535","4160","5953","1037","9178","6292","3724"
"1991","08","25","sun","8316","7813","9943","2388","5885","3152","4935","1074","6586","0782","5498","6408","9306","0237","8420","0448","6482","8242","0895","1254","4001","6735","3816"
"1991","08","28","wed","0930","1048","1448","6808","5821","8147","3484","5438","8772","7334","3668","1959","4185","5399","5919","0119","8871","0023","3530","6577","3749","8612","7752"
"1991","08","31","sat","4678","8083","9766","8554","4999","1316","1615","6960","8355","7429","0192","0726","5838","2367","6126","4365","5640","3323","4023","3458","6212","2729","2745"
"1991","09","01","sun","2497","8708","5756","0797","6692","1322","7923","9018","8349","8609","8387","8183","0413","5203","8108","7855","5803","9118","5082","6780","8120","7517","8299"
"1991","09","04","wed","8909","0899","1401","2213","4070","7455","5867","6744","0573","7087","5267","2803","1574","1044","6128","3360","2260","5024","9659","6906","3025","2967","5837"
"1991","09","07","sat","9106","1078","2545","9577","1721","8213","1929","4812","1465","6079","2609","0959","1813","4106","7811","0040","4493","8059","7912","1766","3790","5484","1041"
"1991","09","08","sun","8042","1827","1205","4731","6462","1825","1524","3367","4761","3246","1082","0900","9721","9246","7705","5881","5071","2821","5850","4214","8860","9557","0877"
"1991","09","11","wed","6419","6691","2367","9611","7141","1765","6828","8845","7626","6807","3187","0164","1645","2897","6014","5431","3951","6670","1742","7457","1208","6380","3707"
"1991","09","14","sat","0766","0368","9787","5447","8174","7491","0952","7480","0781","6316","9436","9216","4799","9938","8327","9807","0772","7904","8457","7475","8623","8842","0669"
"1991","09","15","sun","6975","5688","5445","0285","3039","5351","1610","8170","1098","5395","6405","6533","5330","5529","5654","0242","4988","7249","0559","2022","1184","5540","8602"
"1991","09","18","wed","9378","0293","9482","2775","8491","4474","4865","8905","2861","1361","2436","7026","2993","8992","7832","8376","2254","9695","4577","8060","5020","6622","4456"
"1991","09","21","sat","2691","3844","7884","6675","9719","2530","9366","3968","5116","9421","2705","4417","3458","9711","8813","1109","7555","2321","4912","8367","1987","8121","9458"
"1991","09","22","sun","5029","3680","1372","3469","7624","5317","0571","2430","4184","1512","4209","5917","3549","1688","9984","2778","3387","1144","4285","6800","7768","8165","9786"
"1991","09","25","wed","4724","0620","3501","4051","7322","4077","1114","4567","6855","0616","0879","7534","1295","4188","2409","9300","5292","2945","0491","5872","7463","9123","9241"
"1991","09","28","sat","6415","9100","1578","3377","7757","8581","7923","1918","5379","0865","0185","0975","4362","1920","1588","9303","3000","7125","5042","1447","1159","0654","4458"
"1991","09","29","sun","6260","0942","1507","5261","4261","1409","1395","4502","1967","3743","6006","4489","2440","2217","5982","2758","4400","7022","6521","4172","2975","1640","2319"
"1991","10","02","wed","8223","9835","2085","3239","8308","4117","3566","5819","0518","2558","1832","9757","0752","4045","3760","8893","1753","6865","9059","5330","4606","5401","0547"
"1991","10","05","sat","0871","0261","8447","8903","5873","3654","1232","3843","2098","2445","4365","0302","4002","1105","4126","6974","2651","7035","6990","4741","1873","5273","6836"
"1991","10","06","sun","8454","1348","1057","0293","1937","4720","8518","9484","0416","1091","9803","0411","3005","2690","3382","1996","5937","5157","6181","9916","2586","8054","9504"
"1991","10","09","wed","8655","0690","4212","4357","0510","6579","8823","9417","4126","4426","4895","9397","2181","7955","5183","0451","0421","9582","8018","2074","8920","0578","9217"
"1991","10","12","sat","9761","5163","6291","3236","1680","3621","4592","4240","1624","7671","6043","8032","1030","7629","8175","5112","0738","5242","5299","8508","6877","2093","5299"
"1991","10","13","sun","0627","8935","1552","5528","4320","0289","2106","5666","1685","2308","5923","9596","3267","8828","6669","0848","5017","9300","2688","0031","5805","1248","6049"
"1991","10","16","wed","8406","0092","5598","8875","9672","3925","6085","5952","7197","4923","8889","1942","9166","9221","5000","0169","1152","3368","5817","3376","2784","6049","7824"
"1991","10","19","sat","0809","5238","2383","2525","4698","2413","7120","8555","2285","0315","3924","1873","0374","7434","6152","1190","9876","0985","6322","3546","1557","1338","8163"
"1991","10","20","sun","6132","1998","0914","4143","9226","7390","3577","5389","4576","6384","6231","8203","3410","8105","7315","5716","6074","0036","0070","3437","7446","0170","7945"
"1991","10","23","wed","7527","7551","0168","2913","8749","5768","0940","7508","0810","1127","3565","5407","0470","2555","9619","2838","1787","6189","0640","9973","1709","2474","6509"
"1991","10","26","sat","7338","4210","9030","0444","0698","4161","9785","0392","8950","2489","6794","0726","7059","2537","4230","8012","2898","8271","2404","7607","7364","4461","5213"
"1991","10","27","sun","3395","0985","5740","7255","1966","1515","0617","5447","2960","0117","0280","6196","8891","6976","1858","1087","2956","0960","6265","7263","6993","4065","2660"
"1991","10","30","wed","5356","0690","9563","1772","5083","2509","1082","3305","2045","6055","9709","2541","8640","9852","3864","2740","3856","0699","9969","0743","7942","7205","8223"
"1991","11","02","sat","6304","3445","6068","4788","9005","5872","4958","0040","2682","3766","5238","5552","4872","8959","7106","5647","3570","6619","7519","2573","5750","5530","6547"
"1991","11","03","sun","8190","7303","8643","8453","9026","9139","3211","8705","0036","1987","3534","0246","6247","8227","2667","5112","4409","8903","1162","1581","8758","6491","9284"
"1991","11","06","wed","3586","6221","6163","9841","3820","1177","4648","0949","4592","2966","3286","5066","7200","2878","6626","4536","2850","9045","7797","3349","9715","1323","7266"
"1991","11","09","sat","9818","2653","2658","1272","2642","8864","8453","0103","6999","0141","8026","1991","7055","1464","1558","3310","4551","4176","6050","2248","4344","9709","0540"
