"year","month","date","day","p1","p2","p3","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10"
"1986","02","13","thu","9766.0","8434.0","7046","3589.0","1426.0","7666.0","3995.0","9432","2975.0","7940.0","8922.0","0869","8874","9995.0","6934.0","8001.0","4516.0","9285","3836.0","1920.0","1954.0","2525.0","7841"
"1986","02","15","sat","8677.0","5885.0","4308","1939.0","9123.0","6824.0","9058.0","7174","7339.0","2733.0","1428.0","5270.0","7206","7027.0","6040.0","5169.0","5774.0","2922","2532.0","5030.0","9328.0","1958.0","2694"
"1986","02","16","sun","5301.0","0117","3242","8172.0","2029.0","9472.0","9685.0","3234","2231.0","8348.0","0372","1299.0","6115","8278.0","1398.0","6886.0","9132.0","2674","0877","0679","1093.0","5279.0","5653"
"1986","02","20","thu","8484.0","0872","4938","9685.0","2497.0","8797.0","0450","4048","8709.0","7597.0","1774.0","5478.0","2629","3799.0","9463.0","3391.0","2652.0","2653","3024.0","7034.0","5361.0","1983.0","2453"
"1986","02","22","sat","3406.0","5893.0","6099","1779.0","8971.0","1670.0","6252.0","1535","4944.0","1706.0","8941.0","8449.0","6724","2707.0","3260.0","6520.0","8711.0","5153","1735.0","1335.0","3626.0","8735.0","2260"
"1986","02","23","sun","3267.0","5821.0","7249","1383.0","1993.0","9172.0","1726.0","0573","3651.0","8183.0","8474.0","4274.0","8471","0780","4079.0","4174.0","4900.0","0212","0475","9775.0","3468.0","4064.0","8831"
"1986","02","27","thu","7472.0","3455.0","4725","3555.0","0052","9989.0","9091.0","5183","7479.0","5227.0","7719.0","7150.0","1086","3024.0","8847.0","2314.0","4374.0","2485","2417.0","9933.0","1916.0","4710.0","2707"
"1986","03","01","sat","8546.0","7676.0","1904","1485.0","0805","7629.0","1899.0","6242","4352.0","6275.0","2678.0","3188.0","2246","8125.0","9705.0","9064.0","2458.0","0603","4735.0","2635.0","2094.0","0965","0307"
"1986","03","02","sun","9264.0","4821.0","5544","9680.0","9976.0","9380.0","6519.0","4704","7716.0","4393.0","7314.0","4034.0","3644","3325.0","5485.0","9822.0","2545.0","6219","1966.0","1327.0","6871.0","4094.0","8749"
"1986","03","06","thu","8885.0","6277.0","0314","6825.0","1149.0","3179.0","7225.0","9638","1690.0","3658.0","9405.0","5289.0","7178","3284.0","6853.0","9115.0","7119.0","4887","9892.0","8082.0","4962.0","5361.0","6116"
"1986","03","08","sat","4746.0","0646","9070","6471.0","7742.0","6013.0","7293.0","0517","4062.0","6299.0","5688.0","8095.0","7418","1702.0","0213","4648.0","4720.0","4853","4963.0","7239.0","8015.0","4301.0","0274"
"1986","03","09","sun","4786.0","8067.0","1993","5288.0","3598.0","2254.0","5351.0","8069","5216.0","9633.0","6276.0","9984.0","8601","8364.0","2132.0","7982.0","8707.0","8152","3652.0","8976.0","5447.0","9746.0","9894"
"1986","03","13","thu","1778.0","5925.0","7176","4131.0","2457.0","9556.0","9953.0","4289","1196.0","7897.0","2644.0","7496.0","1845","6119.0","0767","2633.0","5984.0","3339","6093.0","3394.0","3689.0","8885.0","4573"
"1986","03","15","sat","5590.0","2167.0","8306","1531.0","7080.0","4961.0","0703","5414","0968","2329.0","3600.0","7748.0","8450","3030.0","3004.0","5359.0","0987","5028","7049.0","2587.0","4465.0","1962.0","7563"
"1986","03","16","sun","9393.0","3824.0","4294","6303.0","7815.0","3069.0","4338.0","5387","5355.0","0767","5402.0","2856.0","1571","3158.0","4016.0","4746.0","0920","3270","0594","3851.0","8891.0","5050.0","0451"
"1986","03","20","thu","0340","6587.0","4239","9958.0","8610.0","2471.0","2970.0","7163","5594.0","8896.0","8520.0","6503.0","5056","0733","9315.0","0777","0316","2299","5419.0","9128.0","1474.0","4981.0","4118"
"1986","03","22","sat","3793.0","7521.0","7658","2532.0","6743.0","2492.0","0276","2398","1264.0","6823.0","9690.0","9374.0","5250","4437.0","0083","9172.0","8259.0","9038","8271.0","3735.0","7097.0","4735.0","8988"
"1986","03","23","sun","2532.0","7043.0","5766","1548.0","9539.0","6413.0","2209.0","2690","5898.0","5119.0","7035.0","0863","6340","8750.0","6736.0","0774","2470.0","8670","7444.0","4830.0","7926.0","8500.0","6011"
"1986","03","25","tue","5379.0","0480","2088","5703.0","8749.0","3930.0","7759.0","9305","8375.0","3574.0","0400","1904.0","0773","3174.0","8656.0","3439.0","1506.0","8277","9175.0","5367.0","9940.0","2425.0","4847"
"1986","03","27","thu","3395.0","4936.0","8673","6748.0","0112","8283.0","6863.0","6502","7167.0","6706.0","8665.0","4199.0","3116","2244.0","8332.0","3378.0","2429.0","0922","8446.0","8720.0","0847","7715.0","1613"
"1986","03","29","sat","8450.0","3065.0","3081","3004.0","6154.0","7654.0","6344.0","5451","7417.0","3919.0","6963.0","0154","4070","2294.0","9425.0","0478","8793.0","8838","6341.0","2309.0","9076.0","3534.0","8186"
"1986","03","30","sun","4824.0","3291.0","3399","1313.0","3721.0","1245.0","8740.0","4386","2077.0","6509.0","5101.0","1984.0","6666","4113.0","4269.0","9983.0","6026.0","4730","1499.0","5385.0","0581","3699.0","6253"
"1986","04","03","thu","5154.0","3407.0","2619","0404","3595.0","3084.0","3178.0","3048","9380.0","1815.0","6408.0","7104.0","1614","7295.0","1773.0","1494.0","5633.0","7689","5548.0","8363.0","7912.0","9744.0","8938"
"1986","04","05","sat","9493.0","3403.0","7200","5913.0","2201.0","5191.0","5991.0","3972","7328.0","4651.0","6538.0","3339.0","0012","9202.0","0441","4744.0","4076.0","8532","2554.0","7253.0","1443.0","5784.0","7998"
"1986","04","06","sun","5774.0","8725.0","2562","3409.0","0679","0466","4293.0","6721","8436.0","5609.0","0795","2367.0","1896","3565.0","2324.0","4686.0","5124.0","3011","9659.0","9266.0","9680.0","1183.0","2916"
"1986","04","10","thu","3107.0","9078.0","2134","7170.0","3834.0","4005.0","4942.0","7511","6211.0","8950.0","3740.0","9432.0","0635","1132.0","1825.0","6411.0","5864.0","6475","3202.0","1508.0","8729.0","7930.0","3646"
"1986","04","12","sat","3442.0","1024.0","4129","8866.0","2417.0","8963.0","0377","3495","4370.0","5055.0","8783.0","8810.0","2967","7031.0","8429.0","0325","8478.0","0182","3894.0","4102.0","3501.0","5594.0","6153"
"1986","04","13","sun","0214","9758.0","7404","6713.0","4892.0","9339.0","5723.0","5383","7554.0","2859.0","6127.0","9598.0","0227","7746.0","1590.0","0211","3494.0","5005","7011.0","1203.0","2148.0","1989.0","4420"
"1986","04","17","thu","3134.0","8325.0","0205","2854.0","6227.0","8793.0","9049.0","8382","7591.0","7978.0","3524.0","1036.0","3235","4158.0","5545.0","9064.0","3673.0","9041","8223.0","1533.0","7858.0","7994.0","6291"
"1986","04","19","sat","8824.0","4636.0","6213","8989.0","3934.0","6541.0","4862.0","7609","6195.0","5233.0","3427.0","9497.0","9315","9842.0","4023.0","1407.0","0822","3134","7013.0","5662.0","2332.0","8376.0","4186"
"1986","04","20","sun","0891","9618.0","3734","7909.0","5589.0","3519.0","6081.0","1915","6809.0","6370.0","5270.0","4192.0","1437","3909.0","3881.0","8229.0","8962.0","0021","4751.0","8611.0","7086.0","3372.0","8617"
"1986","04","24","thu","1083.0","9590.0","0658","2796.0","7174.0","1319.0","1331.0","3408","4277.0","9818.0","1230.0","5826.0","3320","2284.0","0772","1617.0","9623.0","1213","0796","0006","4518.0","3511.0","7963"
"1986","04","26","sat","6202.0","2688.0","4900","6437.0","0838","5140.0","1146.0","9154","9536.0","1426.0","7102.0","9022.0","2864","4199.0","0174","7623.0","2398.0","0758","1666.0","5461.0","8937.0","4470.0","5973"
"1986","04","27","sun","1925.0","7048.0","6309","2254.0","0957","5975.0","0886","0384","5800.0","0928","5588.0","2049.0","5221","8597.0","2140.0","6166.0","1297.0","1666","4347.0","8631.0","5942.0","5925.0","9475"
"1986","05","01","thu","7231.0","1036.0","4607","2980.0","9933.0","6712.0","3239.0","0038","2748.0","4682.0","1183.0","7429.0","8315","4171.0","9779.0","7312.0","2287.0","0459","5897.0","5762.0","6360.0","4053.0","3278"
"1986","05","03","sat","4896.0","9344.0","7645","3480.0","1479.0","3696.0","9034.0","6817","2786.0","4232.0","2829.0","8350.0","5061","2106.0","2476.0","3922.0","0536","0993","5347.0","0313","2730.0","1503.0","9002"
"1986","05","04","sun","3819.0","2189.0","0153","1702.0","5189.0","0537","0068","3647","1657.0","6246.0","3024.0","9812.0","5659","8435.0","0217","8308.0","7209.0","7957","8317.0","9110.0","5028.0","6154.0","9235"
"1986","05","08","thu","1056.0","6452.0","3704","8361.0","4588.0","8592.0","0046","4004","0965","1632.0","1192.0","1668.0","9953","8947.0","4279.0","4294.0","6225.0","8643","1286.0","7693.0","2289.0","7964.0","8212"
"1986","05","10","sat","0946","8927.0","6782","4749.0","6099.0","5151.0","7603.0","3058","3063.0","6738.0","5700.0","6595.0","9207","7072.0","4779.0","2032.0","8947.0","4877","3584.0","3458.0","0838","2497.0","1654"
"1986","05","11","sun","7472.0","0037","5887","9913.0","5154.0","6357.0","9553.0","7762","1278.0","4972.0","3082.0","1774.0","7196","7038.0","5522.0","5691.0","4443.0","6132","5870.0","0867","7663.0","1465.0","4843"
"1986","05","15","thu","9907.0","7644.0","8139","2663.0","7460.0","2247.0","9807.0","1680","5533.0","7118.0","5131.0","7165.0","7018","3221.0","8461.0","5365.0","1321.0","4709","4953.0","4765.0","8543.0","9011.0","2439"
"1986","05","17","sat","6117.0","6198.0","2570","7865.0","5434.0","9633.0","5034.0","9222","5483.0","2579.0","6688.0","2804.0","8407","7137.0","2070.0","2129.0","1802.0","4830","5272.0","7324.0","2569.0","9774.0","7596"
"1986","05","18","sun","7899.0","8060.0","7072","7637.0","7907.0","3738.0","5178.0","8434","8218.0","1008.0","0094","2996.0","7125","6937.0","0452","1587.0","0785","7116","8926.0","6497.0","6686.0","5721.0","1440"
"1986","05","22","thu","7373.0","3127.0","6593","7307.0","8256.0","2057.0","9125.0","9658","3521.0","5994.0","4745.0","9048.0","5285","7407.0","5139.0","8601.0","8747.0","7794","7755.0","8816.0","8691.0","4628.0","4822"
"1986","05","24","sat","6285.0","7095.0","8649","6627.0","0560","9347.0","2789.0","6682","4556.0","9729.0","5959.0","9301.0","4760","9085.0","8314.0","8470.0","9689.0","8198","1801.0","3989.0","9456.0","7840.0","4634"
"1986","05","25","sun","1548.0","7149.0","2818","4207.0","6020.0","1912.0","1228.0","1852","0212","3573.0","6626.0","0833","2096","7192.0","4391.0","7902.0","7540.0","7985","8978.0","8032.0","0343","7429.0","7297"
"1986","05","29","thu","0113","5595.0","5548.0","7435.0","6783.0","5023.0","7193.0","3721","0218","0324","1326.0","6817.0","4160","7473.0","3526.0","6249.0","8160.0","6449","6093.0","2704.0","4384.0","7270.0","7435"
"1986","05","31","sat","9297.0","1443.0","2811","1657.0","9988.0","0065","5665.0","9357","9145.0","6748.0","4178.0","8342.0","9580","8020.0","4779.0","0610","8691.0","3415","6944.0","1492.0","9108.0","0087","4848"
"1986","06","01","sun","7605.0","5773.0","7337","2413.0","7457.0","5992.0","9899.0","5871","7964.0","0987","8486.0","4601.0","8040","6015.0","7869.0","6368.0","6126.0","6241","8821.0","8918.0","1837.0","5348.0","2949.0"
"1986","06","05","thu","9661.0","8192.0","8208","4784.0","2927.0","7012.0","6561.0","1210","1432.0","8931.0","7455.0","2899.0","0806","1161.0","8575.0","5545.0","3563.0","8012","1866.0","2219.0","8889.0","3272.0","1686"
"1986","06","07","sat","1994","0437","5608","2934","3856","7170","7574","6187","8325","2956","2863","5334","3191","4658","4526","9752","2476","2881","5855","2789","3223","8449","3538"
"1986","06","08","sun","6694","7758","2952","5300","9036","7608","7200","3453","1820","0358","0396","3710","8053","9048","5188","7868","6059","7466","2974","4375","2288","6859","2386"
"1986","06","12","thu","3443","0374","2713","5384","9369","0509","2824","7874","0055","8642","4584","1252","0946","3112","5813","3531","2131","9952","0244","0755","0586","5312","8131"
"1986","06","14","sat","3034","4847","3873","7624","3624","1810","1223","1040","4042","1087","1414","1541","9549","7437","5824","4196","5299","1888","6023","4568","3741","9785","8633"
"1986","06","15","sun","8824","9335","5281","1397","8192","3075","2472","2505","0454","8832","4583","7494","7391","2642","1849","8204","1838","5498","1591","7393","1211","8049","5052"
"1986","06","19","thu","1931","3750","2789","3692","0065","5945","0436","6718","3493","2418","0544","8941","7797","4884","1018","8707","7143","0770","1045","3527","9879","8710","9348"
"1986","06","21","sat","0288","9367","3308","9570","4780","9844","1420","2426","2587","0108","6733","1089","1638","6749","0701","7942","4227","7143","9271","8255","2784","8043","1628"
"1986","06","22","sun","0226","7048","6667","3703","2615","4589","4419","7997","4247","8154","7490","0775","0695","5847","8837","1604","0099","4439","4773","4147","8493","8037","7613"
"1986","06","26","thu","7511","3792","8940","6831","5785","9103","0503","9008","3048","2257","2755","3560","4010","6441","3743","6147","4779","1678","8949","1817","1773","5659","7910"
"1986","06","28","sat","5968","6617","4683","0853","6064","8894","4721","4437","8361","8029","3161","7979","5423","7590","3736","4524","1453","5252","8311","0811","4378","5896","9731"
"1986","06","29","sun","7640","7434","1244","2225","5903","8097","4981","3252","8683","1727","3765","9641","9129","1649","8731","7341","8078","2638","1716","4161","3845","7707","9616"
"1986","07","03","thu","0083","6720","9809","9022","1281","2996","1610","5443","7344","8449","8241","1423","1837","9922","9689","2995","0972","1971","5943","1994","6554","8887","1168"
"1986","07","05","sat","4717","4817","5444","1703","7972","5739","4462","1891","1314","1165","2775","8159","0284","1743","5967","3050","3866","9145","7962","9047","1376","7977","0962"
"1986","07","06","sun","6313","5029","9474","2269","7421","8099","4447","7847","2346","8853","9934","7126","7213","2875","8167","7039","0190","6016","4926","4555","7939","5205","8182"
"1986","07","10","thu","4842","5697","9793","8619","6842","5363","8059","6497","8184","9059","4521","8228","3219","1790","4029","0474","1329","2076","3626","8127","0673","8543","2381"
"1986","07","12","sat","4622","8172","8622","5423","7374","1297","0013","4970","7855","1792","6980","2539","5308","7273","9817","6065","3843","5287","3385","7121","3851","1842","4537"
"1986","07","13","sun","5943","9854","5534","9647","8290","2980","7796","1083","6221","8222","0574","2292","9871","6620","5621","1275","7819","1318","6324","1983","4544","6544","5918"
"1986","07","17","thu","3787","2586","3837","7250","7040","5142","3928","2480","9871","4214","2218","8349","7520","5725","1964","1070","0043","9103","4444","5794","2597","9939","6491"
"1986","07","19","sat","5688","3215","3906","9127","9049","1406","3782","4452","2261","2986","6992","6429","2011","1934","3625","5490","0465","9518","1705","8340","7634","1550","1119"
"1986","07","20","sun","8360","3331","5773","9614","9453","5655","7268","7974","0285","4111","1274","7883","3858","1366","2915","1931","3287","7080","7105","3374","9268","2204","3954"
"1986","07","24","thu","0181","4480","1249","6536","2977","9652","7821","5220","1091","7485","1848","4485","0793","5814","4388","8353","9074","6519","0389","4492","9717","5018","5467"
"1986","07","26","sat","9938","7791","1292","4227","8077","5672","9127","3836","1825","1162","6497","0982","6398","8144","2337","1227","5723","0975","5993","7081","0089","3032","3267"
"1986","07","27","sun","0987","3845","7955","1121","6437","9403","9129","3727","3353","0875","5522","0625","6380","6422","3521","6796","2376","0040","8814","2477","7087","1876","4439"
"1986","07","31","thu","5675","0676","3428","9408","4853","7374","3223","5418","1870","1092","0915","8109","1821","9259","0466","1010","8635","0718","3665","3204","5716","5482","8274"
"1986","08","02","sat","1364","6690","9358","6538","9580","4554","0386","4453","2459","5711","0373","7675","5072","7957","1928","3880","6180","9772","6161","8387","9093","2182","2583"
"1986","08","03","sun","8460","3990","7734","7894","1250","2842","4504","3950","3679","5255","8985","7288","2480","1612","2912","4826","9274","6886","2235","2989","1476","9127","3917"
"1986","08","07","thu","2044","2301","6936","2661","3421","9142","4507","6019","8481","1619","1243","6778","3850","4374","5017","4751","9274","1432","1844","6060","7635","8330","7174"
"1986","08","09","sat","9843","2848","4691","9944","9427","9447","1125","3023","1570","8139","2064","2885","0723","0328","7175","4812","5975","1854","8352","0852","7263","6136","5791"
"1986","08","10","sun","4453","0156","4767","3826","1943","0482","6749","9382","8880","7298","5865","9130","1964","6996","6857","2370","7384","0832","6689","2814","4427","1683","4218"
"1986","08","14","thu","6025","1458","7927","0913","5829","0124","1669","4793","1563","4169","2512","9475","6440","9524","4967","7968","8326","8432","8003","7083","0570","0000","7892"
"1986","08","16","sat","8584","1244","5635","1022","4876","6149","3444","6378","7503","7697","3405","7718","7938","1115","4701","7768","3492","1557","6543","8244","0816","4118","5982"
"1986","08","17","sun","0814","7194","8527","7371","4051","2229","7922","2444","5547","0702","5966","2374","3081","8004","8079","8874","5755","4522","5767","9882","9489","1369","5787"
"1986","08","21","thu","2441","6695","8111","5513","7819","0582","2667","2893","2199","8486","0524","2211","8774","5682","5819","0863","1349","8675","9513","0806","6082","7395","8797"
"1986","08","23","sat","0472","3247","0285","3350","6277","3899","7477","5718","3567","7919","5209","4218","5166","9021","9636","2530","8758","7710","4427","5241","9947","8668","4588"
"1986","08","24","sun","2817","4740","5043","7994","3955","6046","7917","7980","9743","4165","2984","2842","9732","8135","1743","2447","8979","1887","2911","1227","7501","6449","5554"
"1986","08","28","thu","8219","8276","5473","9418","3796","5727","1121","3894","5505","5444","1717","4458","6862","1363","0047","0343","1036","3354","6800","2445","9967","9947","4009"
"1986","08","30","sat","3961","8130","8295","5518","7371","2482","5397","8675","5933","8245","6973","2101","4353","7955","8230","8684","2184","1348","2774","9908","7887","1071","2411"
"1986","08","31","sun","2181","9864","0067","2379","5964","1633","8631","3386","3130","7105","3775","7460","1268","1606","4739","7462","7610","7214","7057","1272","4205","9034","4159"
